name,gid,state,county,area,perimeter,calc_area,boundbox_area,rect_area_fraction,boundcircle_area,boundcircle_ratio,calc_perimeter,perimcircle_area,perimcircle_area_ratio,areacircle_perim,areacircle_perim_ratio,convexhull_area,convexhull_ratio
West Baton Rouge,3117,22,121,0.04952665,1.394689,527248294.66006,1258052413.46002,0.419098830079718,1381675935.96529,0.381600548244118,142704.238669148,1610162535.14374,0.327450355571087,81267.0803351547,1.75599071703597,724304328.667624,0.727937517134471
Terrell,3118,48,443,0.5718866,3.736656,6103305325.84029,9100934037.49284,0.670624059101702,9902564485.76107,0.61633583246201,386696.590690071,11823244147.8697,0.516212407483777,276496.484391822,1.39855879737728,7000063256.90174,0.871892881799706
Madison,3119,12,079,0.174008,2.102692,1852690857.54086,2626802764.18613,0.705302614570257,3318025037.65841,0.558371572400291,212398.926296265,3566979435.36317,0.51940048747498,152338.103477114,1.39426001406256,2094378205.16669,0.88460186081501
Livingston,3120,22,063,0.1709696,2.222348,1821011109.09552,3085226213.62451,0.590235847554339,3333672395.28781,0.546247769177783,227175.075094371,4080537112.14433,0.446267503284286,151030.04888866,1.50417136699628,2144924455.77356,0.848986128249808
Hancock,3121,28,045,0.119931,1.703782,1277532129.40953,2017962818.9672,0.633080112974219,2491207137.91738,0.512816501672972,177041.38096465,2478252475.02016,0.515497166768343,126500.71523006,1.39952869549136,1498906250.70526,0.852309561594282
Brooks,3122,13,027,0.0001318902,0.06886432,1401516.82617643,2938945.8267979,0.476877393722985,7190220.22543852,0.194919874806888,6749.64750977498,3602119.84172062,0.389081121050922,4189.92475208977,1.61092332419778,1541579.28116739,0.909143527872989
Hamilton,3123,12,047,0.1262762,2.183104,1344716291.7712,2101017156.46601,0.640031085720908,3716884542.13378,0.361785865696874,220276.870538164,3836487320.65043,0.350507164335738,129784.371597278,1.69725266476372,1638754566.18416,0.820572109771367
Montgomery,3124,48,339,0.2616358,2.512943,2790232185.15628,4710263974.42295,0.592372784265899,6010243062.73407,0.464246147124539,260049.694775927,5346981337.14021,0.521833163279491,186950.761009254,1.39100634505069,3314523114.5052,0.841820101644642
Presidio,3125,48,377,0.9315843,4.91516,9975394919.16322,17836193129.11,0.559278252200725,28365462332.1692,0.351673975990518,508952.367119451,20480957138.45,0.487057067290857,353485.915691474,1.43980946489441,10640797453.3617,0.937466854611707
Travis,3126,48,453,0.2482431,2.440839,2645599335.94342,5211168704.44812,0.507678696658814,4743216882.47457,0.557764783161927,251785.976049766,5012553786.90267,0.527794702743364,182040.953589048,1.38312819772503,2996910956.30275,0.882775422599562
Calhoun,3127,12,013,0.1395199,1.844455,1486277146.14127,2108211876.49757,0.704994200398143,3098999542.7209,0.479599020797638,188533.633865513,2810435665.80601,0.528842258950988,136444.792532118,1.38175763520718,1613446351.19784,0.92118163398358
Liberty,3128,12,077,0.2048084,2.862817,2185125182.0329,4254351725.57645,0.513621186724242,4799983438.4626,0.455235983633474,292811.562260492,6779105847.88081,0.322332359320807,165441.792312279,1.76987663254879,2763002201.64708,0.790851770125375
Columbia,3129,12,023,0.1944031,2.527406,2074673596.80675,3083357296.0777,0.672861883196579,5903833726.02377,0.351411251245391,265188.438425612,5560388589.23211,0.373116656059692,161206.279644665,1.64502548542244,2406969065.80471,0.861944437209929
Duval,3130,12,031,0.2067425,2.268392,2204251374.67845,3333598365.19782,0.661222838866985,3880406698.77258,0.568046482183344,233253.023794778,4301803181.76302,0.512401725867679,166164.262954643,1.40374963693877,2477227183.14768,0.889805904631491
Baker,3131,12,003,0.1430359,1.742664,1524825254.58813,2339129737.7038,0.651877161839242,3102970370.00593,0.491408254918403,180772.905263268,2583822329.24503,0.590143229791525,138202.883224634,1.30802557114124,1709457991.75748,0.891993404892312
Bay,3132,12,005,0.2146872,2.245616,2290554373.34999,4494574956.27861,0.509626470941429,5296882061.1971,0.43243446746336,232758.858776517,4283595067.88957,0.534727101195982,169385.943733172,1.37413325832499,2676426713.4117,0.855825553478419
Lee,3133,48,287,0.1540903,1.996867,1642990765.15881,3871812119.67394,0.424346717861188,3600623654.51353,0.456307274185473,203520.555448627,3275009242.83114,0.501675153667199,143457.95199472,1.41867740769168,2092925797.66365,0.785021029886911
Hardin,3134,48,199,0.2179295,2.472082,2323636799.33838,3047130297.89273,0.762565618196672,3913291407.34074,0.59378067142651,252005.477810564,5021297276.06241,0.462756270260207,170604.777326708,1.4771302525015,2516322255.71943,0.923425763157682
Blanco,3135,48,031,0.1734313,1.683103,1849652991.39303,2840396411.31954,0.65119536978071,3584943389.29399,0.515950404382062,176077.979700584,2451354182.46339,0.754543347764743,152213.157475419,1.15678554088873,1883449834.89597,0.982055883370632
Gillespie,3136,48,171,0.2578088,2.15187,2748743612.97155,2924925424.87743,0.939765366184247,4974219208.08652,0.552598005432281,217527.704577419,3741322326.51246,0.734698422932686,185555.649670204,1.17230440013031,2759958624.27468,0.99593652919124
St. Martin,3137,22,099,0.1465402,2.530508,1563818333.58454,3119056364.52132,0.501375464506726,3870014654.14554,0.404085894586829,257879.209286343,5258097456.67017,0.297411439493338,139958.801714263,1.84253656167208,2146897021.72398,0.72840863709838
Iberville,3138,22,047,0.1586346,2.142373,1692376398.66183,3386251520.24159,0.499778704725717,4397633097.92203,0.384838016491533,218602.328080128,3778379159.49479,0.447910685302457,145598.045627439,1.50140976919083,2129528029.51899,0.794719005902964
Liberty,3139,48,291,0.2858023,2.355099,3051841312.71335,4763992017.0152,0.640605883010153,5817475424.74735,0.524598917896741,242498.932744087,4649600450.2618,0.656366357789196,195518.582178792,1.24028585949101,3397631163.61276,0.898226195178959
Calcasieu,3140,22,019,0.2657168,3.031177,2834147020.72443,4224978446.64795,0.670807450620964,6408845145.2873,0.442224294155165,305054.499051171,7357848485.93659,0.385186923343349,188416.205394035,1.6190459754415,3403159158.34547,0.832798846264458
Jefferson Davis,3141,22,053,0.1598228,2.473597,1704987840.67065,2727687454.49396,0.625067156378793,3038423069.30338,0.561142343176571,250228.358412441,4950727531.18818,0.344391370748987,146139.530723188,1.71225647964077,2166652223.96819,0.786922710442188
Acadia,3142,22,001,0.1597748,2.201876,1704129495.7011,2318723445.3142,0.734942970083346,2658686585.42546,0.640966673184759,224309.128851537,3978229824.28625,0.428363762520143,146102.740454245,1.53528351456066,1857386765.94801,0.917487691278619
Suwannee,3143,12,121,0.1679677,2.058953,1793060578.15056,3023896233.88439,0.592963659949156,3339741784.89245,0.536885991085176,214832.639290737,3649190195.74883,0.491358488313217,149866.493678178,1.43349346487059,2085086199.52778,0.859945540168382
Bastrop,3144,48,021,0.2168858,1.833327,2316057001.73113,4242150237.7058,0.54596298385313,3899031869.5277,0.594008225434607,190350.541016925,2864865269.47639,0.808434876993162,170326.290175967,1.11756406377589,2403823697.79036,0.963488713361172
Washington,3145,48,477,0.1506847,2.385921,1608155911.94065,2686537074.59195,0.598598071528532,3802038530.72157,0.422972018549071,242337.561741023,4643414352.59319,0.346330477925698,141928.999459642,1.7074562821105,1987814552.74273,0.809007012108732
Lafayette,3146,22,055,0.06556638,1.456536,699830703.176535,1388665952.91568,0.503958998711786,1403993536.57606,0.49845721147921,149669.388012765,1771176891.09131,0.395121857504213,93627.5289304453,1.59856176620823,855879905.448346,0.8176739501904
Hays,3147,48,209,0.1647728,1.795708,1761829034.68354,3809726086.08998,0.462455566324388,3759012507.8382,0.468694645471334,186260.781411053,2743082141.35838,0.642280815481185,148555.572300521,1.25381214939724,1906552012.53313,0.924091775677648
Ascension,3148,22,005,0.07333657,1.507693,782645374.983948,1461069257.39264,0.535666171212596,1877493056.24964,0.41685660161498,154530.508558133,1888097595.81648,0.414515317808826,99012.3975522713,1.56071878247926,965557608.1775,0.810563107116103
Taylor,3149,12,123,0.2549727,2.317374,2726188365.08367,4793953901.90733,0.568672211052972,5464451840.44407,0.49889512153924,239362.786361157,4530115082.98767,0.601792297798694,184792.778452951,1.29530379035943,3079197813.24614,0.885356683924659
Wakulla,3150,12,129,0.1526967,2.151232,1631346523.00429,2557965455.17589,0.637751584839958,3469792895.3416,0.470156741975715,218095.734247895,3760887253.51178,0.433766399532717,142948.688817022,1.52569244288112,1882941577.23531,0.866381911540544
St. John the Baptist,3151,22,095,0.08438838,1.478339,901387621.334216,1823082446.49236,0.494430530593118,2517026499.36884,0.358116063362958,153511.503852157,1863278719.59413,0.483764244101151,106258.299200621,1.44470130810508,1073089054.65584,0.839993304771253
Edwards,3152,48,137,0.5133172,3.336293,5490411999.06536,7242519361.29688,0.758080403402915,10832381032.9824,0.506851816082557,340448.447940537,9164287150.73622,0.599109555250491,262246.398651178,1.29820066049173,6108359083.95423,0.898835828674165
Kerr,3153,48,265,0.2686822,2.589614,2872735136.60838,4791997366.78506,0.599485958928164,7608802473.45741,0.377554174474846,263202.084971126,5477402075.25482,0.524470377952806,189694.552142917,1.38750471216921,3552927953.14833,0.808554289445353
Val Verde,3154,48,465,0.781423,4.361451,8370902247.61556,12777788526.7563,0.655113537846329,18013594358.7056,0.464699164471308,454142.33650713,16307220798.4396,0.513324885403929,323812.195007957,1.40248682263486,9093566485.80479,0.920530163900234
Mobile,3155,01,097,0.00241723,0.518262,25794480.0022704,177125413.971731,0.145628339964739,414791614.2204,0.0621865995308296,50763.7995871006,203753094.472927,0.126596752157292,17975.0643571373,2.82412338440078,63674046.8510018,0.40510194149635
Lafayette,3156,12,067,0.1325848,1.850441,1417940529.08564,2618388295.60051,0.541531800867009,3453451091.56261,0.41058653836156,191098.043889276,2887409989.45472,0.491076963182986,133271.127957893,1.43390430333608,1594416811.34945,0.889316092876338
St. Johns,3157,12,109,0.1629347,2.032875,1744492888.64964,3717950428.60156,0.46920821623375,4012645755.27719,0.434748790459609,214471.590146096,3636934796.6392,0.479660204593628,147822.882648824,1.45086867677724,2124966440.76146,0.820950794886213
Jackson,3158,28,059,0.001429253,0.4267987,15250755.207346,52460028.0198768,0.290711915013991,318956755.254216,0.0478144919526499,41320.598206568,134998571.203191,0.112969752727172,13821.422422382,2.98960533466184,26566967.7037653,0.574049525613892
Harrison,3159,28,047,0.001192542,0.2303843,12729512.4220224,47803061.3522754,0.266290736658364,64581482.6622873,0.197107776056926,23211.9878166558,42601082.9579718,0.298807249444357,12627.371275472,1.83822802943506,22706626.6746748,0.560607817462375
Waller,3160,48,473,0.1254788,2.388094,1342279341.06171,2149731906.74156,0.624393831087645,3006319664.66232,0.446485899965823,247134.189399553,4829049245.29061,0.27795934000274,129666.71795485,1.90591844458965,1750154364.19123,0.766949115189617
Orange,3161,48,361,0.09209071,1.816504,983937114.071382,1762095622.02521,0.558390306276639,2098066650.31067,0.468973239685062,185996.773216872,2735311499.41087,0.359716659065449,111017.319361537,1.67538519472947,1193451772.72991,0.824446480833253
Harrison,3162,28,047,0.0006425257,0.2434479,6857715.96454753,50542881.7419557,0.135681142985857,103886735.473728,0.0660114684832093,23889.1461324635,45122923.0828043,0.151978539864606,9268.23019999267,2.57753051197222,12470341.4603628,0.549922067999892
St. Charles,3163,22,089,0.09921909,1.542602,1062316247.19991,2279194427.92179,0.466092859032018,2846008688.16829,0.373265286088647,162515.453012796,2088263497.19152,0.508707952147133,115354.350224365,1.40883679459598,1378357764.68299,0.770711548495707
Jefferson,3164,22,051,0.1237815,2.33008,1326072119.49047,2953259964.11602,0.449019773268554,6501676801.26424,0.203958480254297,246051.776646212,4786840777.98992,0.277024488800172,128881.51644898,1.90913160727446,1824295670.23354,0.726895393727877
Jackson,3165,28,059,0.0005834363,0.2237898,6227687.29849531,19497217.3778501,0.319414159354366,81830270.0954099,0.076104933922791,21841.6976032926,37719745.3046073,0.165104171520868,8832.23191798176,2.47295336061371,12712059.8860635,0.48990386721847
Gulf,3166,12,045,0.1410952,2.326955,1509949133.5904,2522689623.34067,0.598547328066008,3276129069.57976,0.460894275384605,243956.610020318,4705666571.4352,0.320878904331268,137527.080607985,1.77388052550687,1898897798.73517,0.795171353927609
Orleans,3167,22,071,0.08492628,1.885101,907765502.400134,1791492685.39775,0.506709019690243,2468543777.2157,0.367733199945117,193428.401575379,2958260791.48266,0.306857835189428,106633.558527594,1.81395429587323,1285490517.0289,0.706162737394758
Clay,3168,12,019,0.1556772,1.771204,1665339645.33224,2874825858.49243,0.579283660056386,3150550559.00057,0.528586865738325,183418.941375778,2660016536.92864,0.62606364367009,144430.354061881,1.26994732213419,1912991519.18103,0.870542095265108
Jefferson,3169,48,245,0.2396163,2.587452,2565605982.27746,4153990600.58359,0.617624407218693,4503350370.27383,0.569710498035589,267915.476235745,5675335949.57985,0.452062398608736,179267.699431487,1.49449943902547,3101768413.51559,0.827142984336977
Harris,3170,48,201,0.4293712,3.629344,4598623462.26401,7563333077.1472,0.608015462939067,10210262096.4649,0.450392303235409,374422.139346016,11084574133.4202,0.414866949953365,240005.387578055,1.56005722673307,5441957089.98609,0.845031187534734
St. James,3171,22,093,0.06251847,1.211293,668682970.641737,945734054.143495,0.70705180564459,1170000577.05357,0.571523624651272,124318.386199045,1221987319.22454,0.547209418724635,91520.2498230205,1.35837026712065,753757713.591688,0.887132507679999
Fayette,3172,48,149,0.2322736,2.037258,2487570126.70717,4276690158.07111,0.581657785521952,4594431653.10629,0.541431522879512,208669.599533474,3442820154.29728,0.722538504836572,176520.330426134,1.18212785479004,2592157533.50305,0.959652372417913
Vermilion,3173,22,113,0.319252,2.979492,3419857919.8742,5136738985.21881,0.665764394436819,5792726019.46518,0.590371080624653,305810.19124742,7394347903.25451,0.462496215301014,206971.762062014,1.47754547867158,4223861393.06105,0.809652022552714
Bradford,3174,12,007,0.0727974,1.503165,779025206.103257,1800857762.29009,0.432585639141536,2059619322.93271,0.378237472055757,156793.934487579,1943813024.72176,0.400771677211479,98783.1385090906,1.58725402790427,1012289196.24484,0.769567835943627
Union,3175,12,125,0.06041339,1.182927,645977358.722896,1124632044.10902,0.574389963461041,1598167167.84386,0.404198867127528,119690.403496359,1132699303.95527,0.570299069194451,89953.0127576197,1.3305880462155,695998057.011453,0.928130979986724
Kendall,3176,48,259,0.1604196,1.592531,1717122138.8633,2321157625.06769,0.739769725381412,2536969254.59061,0.67683994820047,164059.83009152,2128141429.40788,0.806864673153354,146658.641962551,1.11865095637128,1723276352.4261,0.996428771535027
Iberia,3177,22,045,0.1264271,2.226851,1352525525.59424,3368986264.67072,0.401463650884442,4630025334.6714,0.292120545316678,226885.221221582,4070130997.47703,0.332305158343218,130160.677479536,1.74311647430732,2019479870.58242,0.669739542986468
Austin,3178,48,015,0.1588415,2.387415,1700908717.35564,3269503716.87949,0.52023452629044,4496551876.61001,0.378269563885909,243924.460546379,4704426394.04158,0.361554964386292,145964.609198922,1.67112056741067,1998274880.61482,0.851188559620139
Real,3179,48,385,0.1690326,1.836471,1810396093.51314,2354690796.28217,0.768846634289131,3005791180.14773,0.602302683390054,189725.821143653,2846091470.90574,0.636099054447114,150589.214270141,1.25988984047228,1963481336.26522,0.922033767306761
Assumption,3180,22,007,0.08825383,1.451896,944858823.912934,1857399137.98515,0.508699936696369,2028997645.138,0.46567763455865,151554.280616353,1816069172.36001,0.520276891592778,108790.388331322,1.39308520670773,1121223518.88002,0.842703357539937
St. Bernard,3181,22,087,0.1316556,3.58361,1409978922.09085,3869613388.7681,0.364372039383429,4642757252.15519,0.303694301793688,365340.8666335,10553401980.5802,0.133604208830993,132896.448644102,2.74906418012634,2503976416.81771,0.563095927190395
Caldwell,3182,48,055,0.1325401,1.764696,1420501174.0191,2768244359.61732,0.513141540082635,2544626257.98088,0.558235681787802,181060.261236009,2592043327.81738,0.548023699594261,133391.410191528,1.35736072492252,1479595203.17308,0.960060678064347
St. Bernard,3183,22,087,0.004696407,0.9177386,50300563.3798604,463179244.726027,0.108598483098295,1540997870.3572,0.0326415528194083,98812.1344962804,771998636.314065,0.06515628527535,25101.1425462059,3.93655923487898,271745487.27893,0.185101743118295
Cameron,3184,22,023,0.4003566,3.34487,4289201729.51179,6483331825.91553,0.661573685364484,13669456765.313,0.31377996969096,335288.957886472,8888622733.28832,0.482549643315215,231790.323486527,1.44651835694927,5462093709.35952,0.785266961304978
Comal,3185,48,091,0.1389245,1.907251,1489177352.84258,3073433278.92169,0.484532188499324,3074225769.96063,0.484407283093476,195081.506184253,3009041459.1672,0.494900908827867,136577.851580812,1.42835389432689,1690376734.51925,0.880973644769256
Franklin,3186,12,037,0.1297498,2.273999,1389520847.27985,3474409192.48293,0.399930109063191,6322509270.58241,0.219773635405338,227930.032122937,4107703375.93225,0.33827195396369,131928.795947841,1.72767461785257,1852552347.01921,0.75005753522464
St. Martin,3187,22,099,0.05139721,1.131343,550637317.751522,1116061443.96595,0.493375450544033,1649923869.62818,0.333734984921221,115326.462138411,1051608070.31905,0.523614579702172,83050.0476340251,1.38863812151701,673709711.498469,0.817321330468565
Colorado,3188,48,089,0.234802,2.321838,2520243075.47165,5349064149.88227,0.471155889115131,4967593162.27041,0.507336851699786,240092.120886807,4557763515.3607,0.552956086242268,177675.800361247,1.35129331286903,3020897397.16351,0.834269670276802
St. Mary,3189,22,101,0.1694471,2.472738,1817487228.20885,4340757140.74923,0.41870281365134,4763896623.20434,0.381512734629064,252268.571905952,5031787232.6891,0.361201128776175,150883.847247369,1.67193888880873,2595980063.10677,0.700116019394134
Alachua,3190,12,001,0.234054,2.448379,2511297749.26611,3390501815.97811,0.74068615372254,4195011594.51537,0.598639048471148,253775.24987716,5092071576.37195,0.493178014409488,177360.19968788,1.43084666302674,2779634609.49807,0.903463261208849
Gilchrist,3191,12,041,0.08564351,1.387314,918476928.544608,1269741302.63596,0.723357526952824,1610393019.69592,0.570343336881848,144081.269858585,1641387139.983,0.559573610741292,107260.839361639,1.34327934329138,1009366907.897,0.909953478124464
Lafourche,3192,22,057,0.3009952,3.946986,3233156659.62938,9252437791.48165,0.349438356949129,10013425424.3978,0.322882182929305,407075.562916953,13102254643.2978,0.24676338139125,201242.840928805,2.02280767374461,5315346071.40111,0.608268326501857
Bandera,3193,48,019,0.1923215,2.116152,2061887300.95016,3324663791.79428,0.620179191062622,5410635229.79777,0.38108044866799,212325.441389596,3564511684.58857,0.578448742324197,160708.751533392,1.32118157451729,2301586527.49848,0.895854783783065
Plaquemines,3194,22,075,0.3113689,4.369852,3349169843.65007,11379661657.033,0.294311900001014,13269162293.6588,0.252402508125973,450707.760970021,16061497870.6232,0.208521637933644,204821.55144092,2.20048992793625,5420064736.93122,0.617920634938086
Chambers,3195,48,071,0.1524882,2.498302,1636453546.54425,2512985799.22711,0.651198883434819,3907932165.66952,0.418751778989462,255712.98935537,5170131032.72801,0.316520710246057,143172.268492246,1.7860511120505,2120570026.61033,0.771704553968479
Guadalupe,3196,48,187,0.1723329,2.240423,1850589676.12466,3573724407.93224,0.51783222903733,3444771238.01433,0.537217001727929,229922.654576087,4179838495.86676,0.44274190927583,152251.693810426,1.51014841820001,2151822160.33,0.86001051120361
Putnam,3197,12,107,0.1994157,2.207769,2141074550.48578,3750534256.1857,0.570871882307044,3855672378.67145,0.55530510380748,228345.315969635,4122685314.6152,0.519339796053685,163765.705332859,1.39434148013783,2625322268.80815,0.815547323817809
Dixie,3198,12,029,0.1728102,1.997158,1855793846.51033,2738420729.99134,0.677687627100382,3086571277.49676,0.601247688670062,206106.360061329,3358758345.52508,0.5525237768245,152465.622240136,1.35182185356321,2043124558.59141,0.908311653690741
Fort Bend,3199,48,157,0.2134766,2.412788,2294101680.84514,3751912609.52321,0.611448591585579,3422350877.59855,0.670329186835134,246498.802139497,4804249989.28521,0.47751505145686,169517.054258217,1.4541239122998,2565414604.75416,0.894242075566957
Gonzales,3200,48,177,0.2578469,2.108473,2771903233.95667,5287375997.04593,0.524249312987263,5039312653.00309,0.550055816105159,218791.517551317,3784921988.98956,0.732354125664996,186335.712326322,1.1741791995737,2881076253.76757,0.962106862090814
Terrebonne,3201,22,109,0.3837548,3.162541,4128427899.71692,7475554088.67435,0.552257110408924,7078277812.96363,0.583253159710098,325342.976697841,8369101660.08839,0.493294031712517,227404.690098049,1.43067839347361,4761074298.33675,0.867121082558857
Franklin,3202,12,037,0.009367778,1.259626,100517133.293441,1195251838.20948,0.0840970330102307,2106890168.67564,0.0477087675417959,126217.310884486,1259603381.08111,0.0798006220078327,35483.5540485494,3.55706507617001,438142962.099228,0.229416291002015
Bexar,3203,48,029,0.3028521,2.634009,3255771423.11844,4850496969.50343,0.671224297961318,4769551261.21973,0.682615878267306,273554.833401838,5916770945.31243,0.550261528325316,201945.424995579,1.3545978246738,3498630603.49462,0.930584503510145
Medina,3204,48,325,0.3212678,2.488744,3456685372.20391,4063460832.94315,0.850675203801644,6196691633.08574,0.557827559749427,259571.731084734,5327344211.07337,0.64885714818631,208083.187185977,1.24744211483429,3714349181.77388,0.930630159696803
Flagler,3205,12,035,0.1219898,1.557303,1311578569.89882,2093989006.6182,0.62635408579199,2261505593.84899,0.579958136502579,162400.594457876,2085312760.33738,0.628960122838658,128175.264226724,1.26701977513081,1449679714.95329,0.904736788664441
Iberia,3206,22,045,0.02926012,0.8355384,314299992.669075,589534134.904773,0.533132814641588,851090431.768865,0.36929094833771,84227.0605683381,560917849.889016,0.560331593532392,62745.0183735699,1.34237048217707,361681911.616936,0.868995607947229
Wharton,3207,48,481,0.2630456,2.391778,2832061998.29569,5765048329.0798,0.491246878887438,4785919959.69705,0.591748717518243,245679.006825289,4772347583.72291,0.59343162848302,188346.885720224,1.30439643791206,3123076952.77895,0.906817872603391
Lavaca,3208,48,285,0.233741,1.920029,2515061051.37388,4157286416.29949,0.604976612030644,3914112274.25035,0.642562316855251,198111.57722516,3103242272.37111,0.810462358600247,177493.041392006,1.11616531933562,2545246763.96209,0.988140359113462
Uvalde,3209,48,463,0.3751584,2.470962,4035589484.25664,4327285733.1387,0.932591405589831,6451516643.81749,0.62552570303356,254685.270234747,5128656682.28873,0.786870663071117,224833.259265457,1.13277399912637,4037522418.4919,0.999521257336827
Kinney,3210,48,271,0.3283751,2.399921,3534756990.4241,4246400356.90666,0.832412559657714,5353897197.80706,0.660221304187897,247323.502756152,4836450517.28641,0.730857677089881,210419.917688206,1.17538066487902,3691977771.16055,0.957415566809594
Brazoria,3211,48,039,0.3569965,2.895634,3848871631.88447,6835575469.66307,0.563064755698497,6303875963.72659,0.610556371037665,300094.131075617,7120507948.72937,0.540533296163413,219570.392749472,1.36673313427107,4437176630.04506,0.867414563987141
Galveston,3212,48,167,0.0164684,1.079785,176979225.131594,1060225083.67764,0.16692608754143,1770935900.0654,0.0999354212227885,109578.871400364,949400853.45802,0.186411487294307,47083.4426405829,2.32733345853335,292751187.601072,0.604538026239404
Levy,3213,12,075,0.2728064,2.597642,2937235534.15247,4561334672.80462,0.643942123270348,4296822508.41959,0.683583166024889,268187.593727934,5686870501.42937,0.516494183121315,191812.299653546,1.39817725042835,3454425138.79504,0.850282005293947
Galveston,3214,48,167,0.09898907,1.976669,1065004352.42647,2643364837.46254,0.402897223013983,2816875340.57232,0.37808004390073,205858.851409197,3350696269.2983,0.317845685443013,115500.205434309,1.78232454769337,1549387161.83675,0.687371354725784
Marion,3215,12,083,0.3997949,3.244087,4308527620.28963,6074845979.46581,0.709240635047095,6963987993.31776,0.618686824908923,334508.99665654,8847316765.3212,0.486986928870655,232311.926362985,1.43991314562935,4786305114.15933,0.900178220469837
Wilson,3216,48,493,0.1946312,1.907333,2097211054.49287,4105590578.49258,0.510818362035233,3542405861.6924,0.59203014458962,196766.817191815,3061256307.60825,0.685081823851401,162079.517250306,1.21401408722078,2228856332.89857,0.940935951562881
Volusia,3217,12,127,0.3041603,3.533062,3283431531.31497,8782711115.8105,0.37385170569987,9468958195.92668,0.346757421817262,367848.406540739,10698767005.6297,0.306898124764024,202801.44616541,1.81383522403835,4545521441.48157,0.722344306057164
DeWitt,3218,48,123,0.2185278,2.054513,2358488719.04116,4773739351.95283,0.494054774497974,4616851656.70384,0.510843512941671,211772.868155939,3545982668.56076,0.665115692739249,171879.454633865,1.2321011176528,2489494872.80739,0.947376411497286
Lake,3219,12,069,0.2766411,3.079245,2994441731.90549,6299475307.28107,0.4753478005453,9100181019.40937,0.329052985376749,324622.148049708,8332057643.97679,0.359388023925897,193671.180031813,1.67615103081618,4187213496.08631,0.715139491861192
Jefferson,3220,22,051,0.00299581,0.373216,32283640.151113,161681662.768285,0.199674097843616,243147659.976277,0.132773805654814,38135.5118687229,114988691.383273,0.280754913920251,20109.3630236368,1.89640576003815,40732682.8174825,0.792573381325545
Jackson,3221,48,239,0.2051439,2.182111,2217789507.78333,4009589662.00787,0.553121315329992,4486859613.90475,0.494285468818862,226457.481676246,4054798884.71733,0.546954256138881,166673.758016836,1.35868708050232,2411629630.20108,0.919622764627591
Atascosa,3222,48,013,0.2958671,2.274323,3198499441.1459,4971246331.7472,0.643399909740894,6126854729.00576,0.52204590815636,235761.640191866,4394831816.94851,0.727786539819568,200161.342380861,1.17785800888199,3282331973.54968,0.974459459591737
Matagorda,3223,48,321,0.2902281,3.314317,3139047490.7807,6548667972.19109,0.479341372033315,6385237568.96149,0.491610133041807,339825.055882016,9130756591.81291,0.343788322382324,198292.372264614,1.71375757928062,3779199457.45891,0.830611754186524
Karnes,3224,48,255,0.1802561,1.955827,1949763273.83008,3676252370.55398,0.530367090531455,3351936417.31666,0.581682654765548,201231.059069502,3201739524.4442,0.608969986141688,156278.05886465,1.28764754650417,2242206972.44601,0.869573281053127
Victoria,3225,48,469,0.2123227,2.615595,2298176789.44484,4429843266.13839,0.518794153962972,3711892929.50874,0.619138761028054,270543.17727903,5787208692.37755,0.397113170028206,169667.547566586,1.59454875819936,2750135361.32034,0.835659517625154
Zavala,3226,48,507,0.3120826,2.291959,3376615436.13838,3657405794.68808,0.923226906088051,5610873021.05962,0.601798583476178,235470.092017186,4383969040.90292,0.77021881419193,205659.069312245,1.14495360114501,3379366222.44876,0.999186005265691
Frio,3227,48,163,0.271945,2.110961,2940710829.84512,3095025529.64832,0.950141057537341,4713314348.77245,0.623915701826892,217840.99393798,3752106796.82847,0.783749234518273,191925.740912912,1.13502750022899,2940807705.60283,0.999967058112123
Maverick,3228,48,323,0.3085311,2.811665,3341525098.46035,5439387841.46823,0.614320066126851,9864412519.33944,0.338745474391831,296245.711051708,6939051560.11226,0.481553576812778,204587.657194737,1.44801360509117,3560268618.84844,0.938559826854065
Citrus,3229,12,017,0.1437679,1.852858,1554696119.94995,2497963799.30155,0.622385368588871,3013760893.70427,0.515865781919761,190370.050398986,2865452550.34275,0.542565648055832,139549.994180863,1.36417096622919,1779633360.5241,0.87360472917416
Sumter,3230,12,119,0.138712,2.099087,1502599290.78458,3240347722.03064,0.463715446514777,5029699878.12442,0.298745318248471,221540.242690612,3880620966.43631,0.387205888897843,137191.958234584,1.61481945109204,1902866734.95932,0.789650301399958
Goliad,3231,48,175,0.205441,2.083861,2225900204.61214,3629780938.67945,0.613232655693526,3197475978.4649,0.696142901339572,215955.670600038,3687441984.20143,0.603643450974644,166978.251886529,1.29331615441029,2375983209.86397,0.936833305627433
Seminole,3232,12,117,0.08260057,1.503544,894104447.830165,1365375605.41793,0.654841381581948,1897694323.31641,0.47115303916156,154374.711549392,1884292370.88106,0.47450409588619,105828.147275104,1.45873017268355,1047640720.87411,0.853445680389514
Brevard,3233,12,009,0.3087055,2.942703,3355723060.96562,7228052503.72719,0.464263791558683,10591904551.022,0.316819609240326,311486.345160612,7671388857.77688,0.437433576002832,205021.837521014,1.51928374521902,4291063242.95027,0.782026008700452
Live Oak,3234,48,297,0.2571833,2.296769,2796020059.67136,4226618027.70245,0.66152655417297,5915695729.34331,0.472644332568088,241204.760023957,4600104733.75234,0.607816608860256,187144.559754768,1.28886867104248,3099038663.23664,0.902221741483919
